Record,Time,Distance,Unfiltered Distance
1008,50.4,0.3311,0.3311
1009,50.45,0.3301,0.3301
1010,50.5,0.3289,0.3289
1011,50.55,0.3289,0.3289
1012,50.6,0.3346,0.3346
1013,50.65,0.3304,0.3304
1014,50.7,0.3304,0.3304
1015,50.75,0.3338,0.3338
1016,50.8,0.3335,0.3335
1017,50.85,0.3335,0.3335
1018,50.9,0.33,0.33
1019,50.95,0.33,0.33
1020,51,0.3318,0.3318
1021,51.05,0.3299,0.3299
1022,51.1,0.3299,0.3299
1023,51.15,0.3302,0.3302
1024,51.2,0.3297,0.3297
1025,51.25,0.3297,0.3297
1026,51.3,0.3328,0.3328
1027,51.35,0.3328,0.3328
1028,51.4,0.3316,0.3316
1029,51.45,0.331,0.331
1030,51.5,0.3298,0.3298
1031,51.55,0.3298,0.3298
1032,51.6,0.3287,0.3287
1033,51.65,0.3337,0.3337
1034,51.7,0.3337,0.3337
1035,51.75,0.3292,0.3292
1036,51.8,0.3334,0.3334
1037,51.85,0.3334,0.3334
1038,51.9,0.3301,0.3301
1039,51.95,0.3301,0.3301
1040,52,0.3295,0.3295
1041,52.05,0.3306,0.3306
1042,52.1,0.3306,0.3306
1043,52.15,0.3304,0.3304
1044,52.2,0.3321,0.3321
1045,52.25,0.3321,0.3321
1046,52.3,0.3307,0.3307
1047,52.35,0.3307,0.3307
1048,52.4,0.3277,0.3277
1049,52.45,0.3321,0.3321
1050,52.5,0.3321,0.3321
1051,52.55,0.3302,0.3302
1052,52.6,0,0
1053,52.65,0.3294,0.3294
1054,52.7,0.3294,0.3294
1055,52.75,0.3299,0.3299
1056,52.8,0.3305,0.3305
1057,52.85,0.3305,0.3305
1058,52.9,0.3308,0.3308
1059,52.95,0.3308,0.3308
1060,53,0.3314,0.3314
1061,53.05,0.3312,0.3312
1062,53.1,0.3312,0.3312
1063,53.15,0.329,0.329
1064,53.2,0.3297,0.3297
1065,53.25,0.3297,0.3297
1066,53.3,0.3343,0.3343
1067,53.35,0.3343,0.3343
1068,53.4,0.33,0.33
1069,53.45,0.3302,0.3302
1070,53.5,0.3302,0.3302
1071,53.55,0,0
1072,53.6,0.3301,0.3301
1073,53.65,0.3301,0.3301
1074,53.7,0.3294,0.3294
1075,53.75,0.3294,0.3294
1076,53.8,0.3317,0.3317
1077,53.85,0.3316,0.3316
1078,53.9,0.3316,0.3316
1079,53.95,0.3292,0.3292
1080,54,0.3308,0.3308
1081,54.05,0.3308,0.3308
1082,54.1,0.3385,0.3385
1083,54.15,0.3314,0.3314
1084,54.2,0.336,0.336
1085,54.25,0.336,0.336
1086,54.3,0.3292,0.3292
1087,54.35,0.3292,0.3292
1088,54.4,0.3344,0.3344
1089,54.45,0.3295,0.3295
1090,54.5,0.3295,0.3295
1091,54.55,0.3303,0.3303
1092,54.6,0.3278,0.3278
1093,54.65,0.3278,0.3278
1094,54.7,0.3306,0.3306
1095,54.75,0.3306,0.3306
1096,54.8,0.3285,0.3285
1097,54.85,0.3314,0.3314
1098,54.9,0.3314,0.3314
1099,54.95,0.3288,0.3288
1100,55,0.3288,0.3288
1101,55.05,0.3301,0.3301
1102,55.1,0.332,0.332
1103,55.15,0.332,0.332
1104,55.2,0.331,0.331
1105,55.25,0.331,0.331
1106,55.3,0.3289,0.3289
1107,55.35,0.3277,0.3277
1108,55.4,0.3277,0.3277
1109,55.45,0.3286,0.3286
1110,55.5,0.3291,0.3291
1111,55.55,0.3291,0.3291
1112,55.6,0.3291,0.3291
1113,55.65,0.3291,0.3291
1114,55.7,0.3289,0.3289
1115,55.75,0.3293,0.3293
1116,55.8,0.3293,0.3293
1117,55.85,0.3316,0.3316
1118,55.9,0.3298,0.3298
1119,55.95,0.3298,0.3298
1120,56,0.3299,0.3299
1121,56.05,0.3299,0.3299
1122,56.1,0.3301,0.3301
1123,56.15,0.3298,0.3298
1124,56.2,0.3292,0.3292
1125,56.25,0.3292,0.3292
1126,56.3,0.3307,0.3307
1127,56.35,0.3307,0.3307
1128,56.4,0.3301,0.3301
1129,56.45,0.3314,0.3314
1130,56.5,0.3314,0.3314
1131,56.55,0.331,0.331
1132,56.6,0.3314,0.3314
1133,56.65,0.3314,0.3314
1134,56.7,0.3317,0.3317
1135,56.75,0.3317,0.3317
1136,56.8,0.3302,0.3302
1137,56.85,0.3307,0.3307
1138,56.9,0.3307,0.3307
1139,56.95,0.3284,0.3284
1140,57,0.3295,0.3295
1141,57.05,0.3295,0.3295
1142,57.1,0.328,0.328
1143,57.15,0.328,0.328
1144,57.2,0.3302,0.3302
1145,57.25,0.328,0.328
1146,57.3,0.328,0.328
1147,57.35,0.3342,0.3342
1148,57.4,0.3315,0.3315
1149,57.45,0.3315,0.3315
1150,57.5,0.3305,0.3305
1151,57.55,0.3307,0.3307
1152,57.6,0.3307,0.3307
1153,57.65,0.3294,0.3294
1154,57.7,0.3296,0.3296
1155,57.75,0.3291,0.3291
1156,57.8,0.3291,0.3291
1157,57.85,0.3282,0.3282
1158,57.9,0.3285,0.3285
1159,57.95,0.3285,0.3285
1160,58,0.3297,0.3297
1161,58.05,0.3297,0.3297
1162,58.1,0.3284,0.3284
1163,58.15,0.3287,0.3287
1164,58.2,0.3287,0.3287
1165,58.25,0.3302,0.3302
1166,58.3,0.3291,0.3291
1167,58.35,0.3291,0.3291
1168,58.4,0,0
1169,58.45,0.3292,0.3292
1170,58.5,0.3298,0.3298
1171,58.55,0.3298,0.3298
1172,58.6,0.3303,0.3303
1173,58.65,0.3303,0.3303
1174,58.7,0.3293,0.3293
1175,58.75,0.3306,0.3306
1176,58.8,0.3306,0.3306
1177,58.85,0.3279,0.3279
1178,58.9,0.3291,0.3291
1179,58.95,0.3291,0.3291
1180,59,0.3282,0.3282
1181,59.05,0.3282,0.3282
1182,59.1,0.3296,0.3296
1183,59.15,0.3316,0.3316
1184,59.2,0.3316,0.3316
1185,59.25,0.3287,0.3287
1186,59.3,0.3286,0.3286
1187,59.35,0.3286,0.3286
1188,59.4,0.3295,0.3295
1189,59.45,0.3295,0.3295
1190,59.5,0.3285,0.3285
1191,59.55,0.3286,0.3286
1192,59.6,0.3286,0.3286
1193,59.65,0.3295,0.3295
1194,59.7,0.3283,0.3283
1195,59.75,0.3283,0.3283
1196,59.8,0.3277,0.3277
1197,59.85,0.3304,0.3304
1198,59.9,0.3286,0.3286
1199,59.95,0.3286,0.3286
1200,60,0.3276,0.3276
1201,60.05,0.3276,0.3276
1202,60.1,0.328,0.328
1203,60.15,0.3294,0.3294
1204,60.2,0.3294,0.3294
1205,60.25,0.3311,0.3311
1206,60.3,0.3295,0.3295
1207,60.35,0.3295,0.3295
1208,60.4,0.3327,0.3327
1209,60.45,0.3327,0.3327
1210,60.5,0.3301,0.3301
1211,60.55,0.3279,0.3279
1212,60.6,0.3279,0.3279
1213,60.65,0.3294,0.3294
1214,60.7,0.3285,0.3285
1215,60.75,0.3285,0.3285
1216,60.8,0.3296,0.3296
1217,60.85,0.3296,0.3296
1218,60.9,0.3337,0.3337
1219,60.95,0.3283,0.3283
1220,61,0.3283,0.3283
1221,61.05,0.3298,0.3298
1222,61.1,0.3281,0.3281
1223,61.15,0.3281,0.3281
1224,61.2,0.3281,0.3281
1225,61.25,0.3281,0.3281
1226,61.3,0.328,0.328
1227,61.35,0.3277,0.3277
1228,61.4,0.3286,0.3286
1229,61.45,0.3286,0.3286
1230,61.5,0.3279,0.3279
1231,61.55,0.3308,0.3308
1232,61.6,0.3308,0.3308
1233,61.65,0.3283,0.3283
1234,61.7,0.3282,0.3282
1235,61.75,0.3282,0.3282
1236,61.8,0.3333,0.3333
1237,61.85,0.3333,0.3333
1238,61.9,0.3301,0.3301
1239,61.95,0.3283,0.3283
1240,62,0.3283,0.3283
1241,62.05,0.3308,0.3308
1242,62.1,0.3313,0.3313
1243,62.15,0.3313,0.3313
1244,62.2,0.3309,0.3309
1245,62.25,0.3309,0.3309
1246,62.3,0.3279,0.3279
1247,62.35,0.3291,0.3291
1248,62.4,0.3291,0.3291
1249,62.45,0.3392,0.3392
1250,62.5,0.3281,0.3281
1251,62.55,0.3281,0.3281
1252,62.6,0.328,0.328
1253,62.65,0.328,0.328
1254,62.7,0.3288,0.3288
1255,62.75,0.3302,0.3302
1256,62.8,0.3297,0.3297
1257,62.85,0.3297,0.3297
1258,62.9,0.3291,0.3291
1259,62.95,0.328,0.328
1260,63,0.328,0.328
1261,63.05,0.3288,0.3288
1262,63.1,0.3291,0.3291
1263,63.15,0.3291,0.3291
1264,63.2,0.3289,0.3289
1265,63.25,0.3289,0.3289
1266,63.3,0.329,0.329
1267,63.35,0,0
1268,63.4,0,0
1269,63.45,0.3311,0.3311
1270,63.5,0,0
1271,63.55,0,0
1272,63.6,0.336,0.336
1273,63.65,0.3283,0.3283
1274,63.7,0.3297,0.3297
1275,63.75,0.3297,0.3297
1276,63.8,0.3286,0.3286
1277,63.85,0.3273,0.3273
1278,63.9,0.3273,0.3273
1279,63.95,0.3284,0.3284
1280,64,0,0
1281,64.05,0,0
1282,64.1,0.333,0.333
1283,64.15,0.333,0.333
1284,64.2,0.3277,0.3277
1285,64.25,0.3281,0.3281
1286,64.3,0.3281,0.3281
1287,64.35,0.3354,0.3354
1288,64.4,0.3285,0.3285
1289,64.45,0.3285,0.3285
1290,64.5,0.3291,0.3291
1291,64.55,0.3291,0.3291
1292,64.6,0.3283,0.3283
1293,64.65,0.332,0.332
1294,64.7,0.332,0.332
1295,64.75,0.3294,0.3294
1296,64.8,0.3277,0.3277
1297,64.85,0.3277,0.3277
1298,64.9,0,0
1299,64.95,0,0
1300,65,0.3274,0.3274
1301,65.05,0.3276,0.3276
1302,65.1,0.3265,0.3265
1303,65.15,0.3265,0.3265
1304,65.2,0.3265,0.3265
1305,65.25,0.3265,0.3265
1306,65.3,0.3271,0.3271
1307,65.35,0.3298,0.3298
1308,65.4,0.3298,0.3298
1309,65.45,0.3287,0.3287
1310,65.5,0.3289,0.3289
1311,65.55,0.3289,0.3289
1312,65.6,0.3314,0.3314
1313,65.65,0.3314,0.3314
1314,65.7,0.3283,0.3283
1315,65.75,0.3314,0.3314
1316,65.8,0.3314,0.3314
1317,65.85,0.3281,0.3281
1318,65.9,0.332,0.332
1319,65.95,0.332,0.332
1320,66,0.3349,0.3349
1321,66.05,0.3349,0.3349
1322,66.1,0.3307,0.3307
1323,66.15,0.3276,0.3276
1324,66.2,0.3276,0.3276
1325,66.25,0.3326,0.3326
1326,66.3,0.3271,0.3271
1327,66.35,0.3271,0.3271
1328,66.4,0.3272,0.3272
1329,66.45,0,0
1330,66.5,0.327,0.327
1331,66.55,0.327,0.327
1332,66.6,0.3288,0.3288
1333,66.65,0.3286,0.3286
1334,66.7,0.3286,0.3286
1335,66.75,0.3293,0.3293
1336,66.8,0.3271,0.3271
1337,66.85,0.3271,0.3271
1338,66.9,0.3295,0.3295
1339,66.95,0.3295,0.3295
1340,67,0.3265,0.3265
1341,67.05,0.3271,0.3271
1342,67.1,0.3271,0.3271
1343,67.15,0.3282,0.3282
1344,67.2,0.3267,0.3267
1345,67.25,0.3267,0.3267
1346,67.3,0.3315,0.3315
1347,67.35,0.3277,0.3277
1348,67.4,0.3289,0.3289
1349,67.45,0.3289,0.3289
1350,67.5,0.3295,0.3295
1351,67.55,0.3295,0.3295
1352,67.6,0.3294,0.3294
1353,67.65,0.3265,0.3265
1354,67.7,0.3265,0.3265
1355,67.75,0.3278,0.3278
1356,67.8,0.3264,0.3264
1357,67.85,0.3264,0.3264
1358,67.9,0.3304,0.3304
1359,67.95,0.3304,0.3304
1360,68,0.3266,0.3266
1361,68.05,0.3314,0.3314
1362,68.1,0.3314,0.3314
1363,68.15,0.3277,0.3277
1364,68.2,0.3284,0.3284
1365,68.25,0.3284,0.3284
1366,68.3,0.3295,0.3295
1367,68.35,0.3295,0.3295
1368,68.4,0.3273,0.3273
1369,68.45,0.3283,0.3283
1370,68.5,0.3283,0.3283
1371,68.55,0.3289,0.3289
1372,68.6,0.3291,0.3291
1373,68.65,0.3285,0.3285
1374,68.7,0.3285,0.3285
1375,68.75,0.3283,0.3283
1376,68.8,0.3288,0.3288
1377,68.85,0.3288,0.3288
1378,68.9,0.3293,0.3293
1379,68.95,0.3293,0.3293
1380,69,0.3285,0.3285
1381,69.05,0.3295,0.3295
1382,69.1,0.3295,0.3295
1383,69.15,0.3278,0.3278
1384,69.2,0.3314,0.3314
1385,69.25,0.3314,0.3314
1386,69.3,0.3271,0.3271
1387,69.35,0.3271,0.3271
1388,69.4,0.331,0.331
1389,69.45,0.3262,0.3262
1390,69.5,0.3262,0.3262
1391,69.55,0.3294,0.3294
1392,69.6,0.3273,0.3273
1393,69.65,0.3273,0.3273
1394,69.7,0.3285,0.3285
1395,69.75,0.3285,0.3285
1396,69.8,0.3273,0.3273
1397,69.85,0.3283,0.3283
1398,69.9,0.3283,0.3283
1399,69.95,0.3314,0.3314
1400,70,0.3289,0.3289
1401,70.05,0.3289,0.3289
1402,70.1,0.3268,0.3268
1403,70.15,0.3275,0.3275
1404,70.2,0.3277,0.3277
1405,70.25,0.3277,0.3277
1406,70.3,0.3364,0.3364
1407,70.35,0,0
1408,70.4,0,0
1409,70.45,0.3282,0.3282
1410,70.5,0.3261,0.3261
1411,70.55,0.3261,0.3261
1412,70.6,0.3285,0.3285
1413,70.65,0.3285,0.3285
1414,70.7,0.3272,0.3272
1415,70.75,0.3293,0.3293
1416,70.8,0.3293,0.3293
1417,70.85,0.3277,0.3277
1418,70.9,0.3295,0.3295
1419,70.95,0.3308,0.3308
1420,71,0.3308,0.3308
1421,71.05,0.327,0.327
1422,71.1,0,0
1423,71.15,0,0
1424,71.2,0.3291,0.3291
1425,71.25,0.3291,0.3291
1426,71.3,0,0
1427,71.35,0.3289,0.3289
1428,71.4,0.3289,0.3289
1429,71.45,0.3296,0.3296
1430,71.5,0.3289,0.3289
1431,71.55,0.3289,0.3289
1432,71.6,0,0
1433,71.65,0,0
1434,71.7,0,0
1435,71.75,0.3296,0.3296
1436,71.8,0.3296,0.3296
1437,71.85,0.3294,0.3294
1438,71.9,0.3274,0.3274
1439,71.95,0.3274,0.3274
1440,72,0.3304,0.3304
1441,72.05,0.3304,0.3304
1442,72.1,0.3279,0.3279
1443,72.15,0.3263,0.3263
1444,72.2,0.3263,0.3263
1445,72.25,0.3289,0.3289
1446,72.3,0.3295,0.3295
1447,72.35,0.3288,0.3288
1448,72.4,0.3288,0.3288
1449,72.45,0.3287,0.3287
1450,72.5,0.3338,0.3338
1451,72.55,0.3338,0.3338
1452,72.6,0,0
1453,72.65,0,0
1454,72.7,0.3282,0.3282
1455,72.75,0.3295,0.3295
1456,72.8,0.3295,0.3295
1457,72.85,0.3323,0.3323
1458,72.9,0.3315,0.3315
1459,72.95,0.3315,0.3315
1460,73,0.3293,0.3293
1461,73.05,0.3293,0.3293
1462,73.1,0.3273,0.3273
1463,73.15,0,0
1464,73.2,0,0
1465,73.25,0.3259,0.3259
1466,73.3,0.3272,0.3272
1467,73.35,0.3272,0.3272
1468,73.4,0,0
1469,73.45,0,0
1470,73.5,0.3301,0.3301
1471,73.55,0.3322,0.3322
1472,73.6,0.3322,0.3322
1473,73.65,0.3292,0.3292
1474,73.7,0,0
1475,73.75,0,0
1476,73.8,0,0
1477,73.85,0,0
1478,73.9,0,0
1479,73.95,0.3272,0.3272
1480,74,0.3271,0.3271
1481,74.05,0.3271,0.3271
1482,74.1,0.3273,0.3273
1483,74.15,0.3273,0.3273
1484,74.2,0,0
1485,74.25,0.3315,0.3315
1486,74.3,0.3315,0.3315
1487,74.35,0.3311,0.3311
1488,74.4,0.3305,0.3305
1489,74.45,0.3305,0.3305
1490,74.5,0.328,0.328
1491,74.55,0.328,0.328
1492,74.6,0.3307,0.3307
1493,74.65,0,0
1494,74.7,0,0
1495,74.75,0.3265,0.3265
1496,74.8,0.3281,0.3281
1497,74.85,0.3281,0.3281
1498,74.9,0.3272,0.3272
1499,74.95,0.3272,0.3272
1500,75,0.3277,0.3277
1501,75.05,0.3301,0.3301
1502,75.1,0.3301,0.3301
1503,75.15,0,0
1504,75.2,0.3301,0.3301
1505,75.25,0.3301,0.3301
1506,75.3,0.328,0.328
1507,75.35,0,0
1508,75.4,0.3259,0.3259
1509,75.45,0.3259,0.3259
1510,75.5,0.3305,0.3305
1511,75.55,0.335,0.335
1512,75.6,0.335,0.335
1513,75.65,0.3309,0.3309
1514,75.7,0,0
1515,75.75,0,0
1516,75.8,0.3285,0.3285
1517,75.85,0.3285,0.3285
1518,75.9,0.3285,0.3285
1519,75.95,0.3261,0.3261
1520,76,0.3261,0.3261
1521,76.05,0.3314,0.3314
1522,76.1,0.3264,0.3264
1523,76.15,0.3264,0.3264
1524,76.2,0,0
1525,76.25,0.3283,0.3283
1526,76.3,0.3302,0.3302
1527,76.35,0.3302,0.3302
1528,76.4,0.3301,0.3301
1529,76.45,0.3301,0.3301
1530,76.5,0.3286,0.3286
1531,76.55,0.3257,0.3257
1532,76.6,0.3257,0.3257
1533,76.65,0.3306,0.3306
1534,76.7,0.3277,0.3277
1535,76.75,0.3277,0.3277
1536,76.8,0.3286,0.3286
1537,76.85,0.3286,0.3286
1538,76.9,0.3299,0.3299
1539,76.95,0.3267,0.3267
1540,77,0.3267,0.3267
1541,77.05,0.3266,0.3266
1542,77.1,0.3288,0.3288
1543,77.15,0.3288,0.3288
1544,77.2,0.3277,0.3277
1545,77.25,0.3277,0.3277
1546,77.3,0,0
1547,77.35,0.3288,0.3288
1548,77.4,0.3288,0.3288
1549,77.45,0.3302,0.3302
1550,77.5,0,0
1551,77.55,0,0
1552,77.6,0.3282,0.3282
1553,77.65,0,0
1554,77.7,0.3254,0.3254
1555,77.75,0.3254,0.3254
1556,77.8,0.3285,0.3285
1557,77.85,0.3285,0.3285
1558,77.9,0.3283,0.3283
1559,77.95,0,0
1560,78,0,0
1561,78.05,0.3283,0.3283
1562,78.1,0,0
1563,78.15,0,0
1564,78.2,0.3265,0.3265
1565,78.25,0.3265,0.3265
1566,78.3,0.3279,0.3279
1567,78.35,0.3281,0.3281
1568,78.4,0.3281,0.3281
1569,78.45,0.3301,0.3301
1570,78.5,0,0
1571,78.55,0,0
1572,78.6,0.3309,0.3309
1573,78.65,0.3309,0.3309
1574,78.7,0.3298,0.3298
1575,78.75,0.3277,0.3277
1576,78.8,0.3277,0.3277
1577,78.85,0.3265,0.3265
1578,78.9,0.3265,0.3265
1579,78.95,0.3265,0.3265
1580,79,0.3243,0.3243
1581,79.05,0.3243,0.3243
1582,79.1,0.3259,0.3259
1583,79.15,0,0
1584,79.2,0.3291,0.3291
1585,79.25,0.3291,0.3291
1586,79.3,0.3271,0.3271
1587,79.35,0,0
1588,79.4,0,0
1589,79.45,0.3252,0.3252
1590,79.5,0.3271,0.3271
1591,79.55,0.3271,0.3271
1592,79.6,0.3289,0.3289
1593,79.65,0.3289,0.3289
1594,79.7,0.3304,0.3304
1595,79.75,0.3266,0.3266
1596,79.8,0.3266,0.3266
1597,79.85,0.3265,0.3265
1598,79.9,0.3275,0.3275
1599,79.95,0.3275,0.3275
1600,80,0.3284,0.3284
1601,80.05,0.3284,0.3284
1602,80.1,0,0
1603,80.15,0,0
1604,80.2,0,0
1605,80.25,0.3259,0.3259
1606,80.3,0.3251,0.3251
1607,80.35,0.3251,0.3251
1608,80.4,0,0
1609,80.45,0,0
1610,80.5,0.3251,0.3251
1611,80.55,0.3287,0.3287
1612,80.6,0.3274,0.3274
1613,80.65,0.3274,0.3274
1614,80.7,0,0
1615,80.75,0.3266,0.3266
1616,80.8,0.3266,0.3266
1617,80.85,0.3285,0.3285
1618,80.9,0,0
1619,80.95,0,0
1620,81,0.3255,0.3255
1621,81.05,0.3255,0.3255
1622,81.1,0.3254,0.3254
1623,81.15,0.328,0.328
1624,81.2,0.328,0.328
1625,81.25,0.3263,0.3263
1626,81.3,0.3292,0.3292
1627,81.35,0.3292,0.3292
1628,81.4,0.3282,0.3282
1629,81.45,0.3314,0.3314
1630,81.5,0.3266,0.3266
1631,81.55,0.3266,0.3266
1632,81.6,0.3264,0.3264
1633,81.65,0.328,0.328
1634,81.7,0.328,0.328
1635,81.75,0.329,0.329
1636,81.8,0,0
1637,81.85,0,0
1638,81.9,0.3288,0.3288
1639,81.95,0.3288,0.3288
1640,82,0.3265,0.3265
1641,82.05,0.3268,0.3268
1642,82.1,0.3268,0.3268
1643,82.15,0.3272,0.3272
1644,82.2,0.3259,0.3259
1645,82.25,0.3259,0.3259
1646,82.3,0.328,0.328
1647,82.35,0.328,0.328
1648,82.4,0.3254,0.3254
1649,82.45,0.3285,0.3285
1650,82.5,0.3285,0.3285
1651,82.55,0.3262,0.3262
1652,82.6,0.3295,0.3295
1653,82.65,0.3295,0.3295
1654,82.7,0.3276,0.3276
1655,82.75,0.3276,0.3276
1656,82.8,0.326,0.326
1657,82.85,0.3285,0.3285
1658,82.9,0.3257,0.3257
1659,82.95,0.3257,0.3257
1660,83,0,0
1661,83.05,0,0
1662,83.1,0.3304,0.3304
1663,83.15,0.3252,0.3252
1664,83.2,0.3252,0.3252
1665,83.25,0.3278,0.3278
1666,83.3,0.328,0.328
1667,83.35,0.328,0.328
1668,83.4,0,0
1669,83.45,0,0
1670,83.5,0.3274,0.3274
1671,83.55,0.327,0.327
1672,83.6,0.327,0.327
1673,83.65,0.3257,0.3257
1674,83.7,0.326,0.326
1675,83.75,0.326,0.326
1676,83.8,0.3348,0.3348
1677,83.85,0.3348,0.3348
1678,83.9,0.3262,0.3262
1679,83.95,0.3268,0.3268
1680,84,0.3268,0.3268
1681,84.05,0.3265,0.3265
1682,84.1,0.3252,0.3252
1683,84.15,0.3252,0.3252
1684,84.2,0.3266,0.3266
1685,84.25,0.3277,0.3277
1686,84.3,0.3277,0.3277
1687,84.35,0.3339,0.3339
1688,84.4,0.3269,0.3269
1689,84.45,0.3269,0.3269
1690,84.5,0.3281,0.3281
1691,84.55,0.3265,0.3265
1692,84.6,0.3265,0.3265
1693,84.65,0.3253,0.3253
1694,84.7,0.327,0.327
1695,84.75,0.327,0.327
1696,84.8,0.3334,0.3334
1697,84.85,0.3334,0.3334
1698,84.9,0.3273,0.3273
1699,84.95,0.3314,0.3314
1700,85,0.3314,0.3314
1701,85.05,0.327,0.327
1702,85.1,0.3283,0.3283
1703,85.15,0.3283,0.3283
1704,85.2,0.3277,0.3277
1705,85.25,0.3277,0.3277
1706,85.3,0.3277,0.3277
1707,85.35,0.3291,0.3291
1708,85.4,0.3291,0.3291
1709,85.45,0,0
1710,85.5,0,0
1711,85.55,0,0
1712,85.6,0.3316,0.3316
1713,85.65,0.3316,0.3316
1714,85.7,0,0
1715,85.75,0.3275,0.3275
1716,85.8,0.3275,0.3275
1717,85.85,0,0
1718,85.9,0.327,0.327
1719,85.95,0,0
1720,86,0.3284,0.3284
1721,86.05,0.3284,0.3284
1722,86.1,0.3259,0.3259
1723,86.15,0.3259,0.3259
1724,86.2,0.3254,0.3254
1725,86.25,0.325,0.325
1726,86.3,0.325,0.325
1727,86.35,0.334,0.334
1728,86.4,0,0
1729,86.45,0,0
1730,86.5,0.3312,0.3312
1731,86.55,0.3312,0.3312
1732,86.6,0,0
1733,86.65,0.3277,0.3277
1734,86.7,0.3277,0.3277
1735,86.75,0.3253,0.3253
1736,86.8,0.3251,0.3251
1737,86.85,0.3251,0.3251
1738,86.9,0.3269,0.3269
1739,86.95,0,0
1740,87,0.3261,0.3261
1741,87.05,0.3261,0.3261
1742,87.1,0.3294,0.3294
1743,87.15,0.3294,0.3294
1744,87.2,0,0
1745,87.25,0.3277,0.3277
1746,87.3,0.3277,0.3277
1747,87.35,0.3247,0.3247
1748,87.4,0.3252,0.3252
1749,87.45,0.3252,0.3252
1750,87.5,0.3292,0.3292
1751,87.55,0.3292,0.3292
1752,87.6,0.329,0.329
1753,87.65,0.326,0.326
1754,87.7,0.326,0.326
1755,87.75,0.3277,0.3277
1756,87.8,0.3256,0.3256
1757,87.85,0.3256,0.3256
1758,87.9,0.325,0.325
1759,87.95,0.325,0.325
1760,88,0,0
1761,88.05,0.327,0.327
1762,88.1,0.327,0.327
1763,88.15,0.327,0.327
1764,88.2,0.334,0.334
1765,88.25,0.3252,0.3252
1766,88.3,0.3252,0.3252
1767,88.35,0,0
1768,88.4,0,0
1769,88.45,0,0
1770,88.5,0.3246,0.3246
1771,88.55,0.3246,0.3246
1772,88.6,0.3328,0.3328
1773,88.65,0.3262,0.3262
1774,88.7,0.3262,0.3262
1775,88.75,0,0
1776,88.8,0.3267,0.3267
1777,88.85,0.3267,0.3267
1778,88.9,0.328,0.328
1779,88.95,0.328,0.328
1780,89,0,0
1781,89.05,0,0
1782,89.1,0,0
1783,89.15,0.3248,0.3248
1784,89.2,0,0
1785,89.25,0,0
1786,89.3,0.3254,0.3254
1787,89.35,0.3254,0.3254
1788,89.4,0.3262,0.3262
1789,89.45,0.3259,0.3259
1790,89.5,0,0
1791,89.55,0,0
1792,89.6,0,0
1793,89.65,0.3338,0.3338
1794,89.7,0.3338,0.3338
1795,89.75,0.3249,0.3249
1796,89.8,0,0
1797,89.85,0,0
1798,89.9,0.3265,0.3265
1799,89.95,0.3265,0.3265
1800,90,0.3254,0.3254
1801,90.05,0.3259,0.3259
1802,90.1,0.3259,0.3259
1803,90.15,0,0
1804,90.2,0.3263,0.3263
1805,90.25,0.3263,0.3263
1806,90.3,0.3286,0.3286
1807,90.35,0.3286,0.3286
1808,90.4,0.3271,0.3271
1809,90.45,0.3249,0.3249
1810,90.5,0.3301,0.3301
1811,90.55,0,0
1812,90.6,0,0
1813,90.65,0,0
1814,90.7,0.3244,0.3244
1815,90.75,0.3244,0.3244
1816,90.8,0.3246,0.3246
1817,90.85,0.3246,0.3246
1818,90.9,0.3275,0.3275
1819,90.95,0.3265,0.3265
1820,91,0.3265,0.3265
1821,91.05,0.3251,0.3251
1822,91.1,0.332,0.332
1823,91.15,0.332,0.332
1824,91.2,0.3287,0.3287
1825,91.25,0.3287,0.3287
1826,91.3,0.3277,0.3277
1827,91.35,0,0
1828,91.4,0,0
1829,91.45,0.3257,0.3257
1830,91.5,0.3286,0.3286
1831,91.55,0.3286,0.3286
1832,91.6,0.3259,0.3259
1833,91.65,0.3259,0.3259
1834,91.7,0.3246,0.3246
1835,91.75,0.3265,0.3265
1836,91.8,0.3265,0.3265
1837,91.85,0,0
1838,91.9,0.327,0.327
1839,91.95,0.327,0.327
1840,92,0.3288,0.3288
1841,92.05,0.3368,0.3368
1842,92.1,0.3368,0.3368
1843,92.15,0.3246,0.3246
1844,92.2,0.3254,0.3254
1845,92.25,0.3254,0.3254
1846,92.3,0.3294,0.3294
1847,92.35,0.3294,0.3294
1848,92.4,0,0
1849,92.45,0.3252,0.3252
1850,92.5,0.3252,0.3252
1851,92.55,0.3261,0.3261
1852,92.6,0.326,0.326
1853,92.65,0.326,0.326
1854,92.7,0,0
1855,92.75,0,0
1856,92.8,0.3298,0.3298
1857,92.85,0.3304,0.3304
1858,92.9,0.3304,0.3304
1859,92.95,0.3265,0.3265
1860,93,0.3258,0.3258
1861,93.05,0.3258,0.3258
1862,93.1,0,0
1863,93.15,0,0
1864,93.2,0,0
1865,93.25,0.3254,0.3254
1866,93.3,0.3332,0.3332
1867,93.35,0.3332,0.3332
1868,93.4,0,0
1869,93.45,0.3245,0.3245
1870,93.5,0.3245,0.3245
1871,93.55,0.3253,0.3253
1872,93.6,0.3265,0.3265
1873,93.65,0.3265,0.3265
1874,93.7,0.3289,0.3289
1875,93.75,0.3289,0.3289
1876,93.8,0,0
1877,93.85,0,0
1878,93.9,0,0
1879,93.95,0,0
1880,94,0.3263,0.3263
1881,94.05,0.3263,0.3263
1882,94.1,0.3265,0.3265
